CustomerID,session_id,session_start,session_end,total_items,total_value,num_products,session_duration_mins,hour_of_day
16393,6,2011-06-07 14:03:00,2011-06-07 14:03:00,104,27.8,23,0.0,14
16393,7,2011-07-06 12:18:00,2011-07-06 12:18:00,248,74.09,43,0.0,12
16393,8,2011-07-20 11:54:00,2011-07-20 11:54:00,89,45.16,19,0.0,11
16393,9,2011-09-06 12:56:00,2011-09-06 12:56:00,115,62.68,28,0.0,12
16394,1,2011-02-23 10:58:00,2011-02-23 10:58:00,365,30.74,26,0.0,10
16394,2,2011-04-05 14:51:00,2011-04-05 14:51:00,403,40.93,24,0.0,14
16394,3,2011-06-21 13:22:00,2011-06-21 13:22:00,636,13.52,10,0.0,13
16394,4,2011-09-28 14:21:00,2011-09-28 14:21:00,612,6.61,11,0.0,14
16394,5,2011-10-14 09:48:00,2011-10-14 09:48:00,588,10.42,12,0.0,9
16395,1,2011-01-13 12:10:00,2011-01-13 12:10:00,246,102.06,41,0.0,12
16395,2,2011-01-20 10:43:00,2011-01-20 10:43:00,132,29.96,19,0.0,10
16395,3,2011-06-24 15:28:00,2011-06-24 15:28:00,519,105.46000000000001,48,0.0,15
16395,4,2011-09-22 11:46:00,2011-09-22 11:46:00,303,79.01,45,0.0,11
16395,5,2011-10-10 12:50:00,2011-10-10 12:50:00,276,100.02,45,0.0,12
16398,1,2011-03-31 09:38:00,2011-03-31 09:38:00,503,297.35,63,0.0,9
16398,2,2011-07-08 15:16:00,2011-07-08 15:16:00,255,157.31,19,0.0,15
16399,1,2011-04-18 13:46:00,2011-04-18 13:46:00,159,67.23,31,0.0,13
16399,2,2011-11-20 16:12:00,2011-11-20 16:12:00,105,134.7,41,0.0,16
16400,1,2011-09-06 12:27:00,2011-09-06 12:27:00,172,87.41,28,0.0,12
16401,1,2011-01-16 10:56:00,2011-01-16 10:56:00,492,20.87,14,0.0,10
16401,10,2011-11-14 09:12:00,2011-11-14 09:12:00,316,13.129999999999999,10,0.0,9
16401,11,2011-11-25 12:57:00,2011-11-25 12:57:00,312,30.14,20,0.0,12
16401,12,2011-12-08 18:15:00,2011-12-08 18:15:00,454,17.13,19,0.0,18
16401,2,2011-02-18 12:56:00,2011-02-18 12:56:00,122,8.35,5,0.0,12
16401,3,2011-03-31 10:07:00,2011-03-31 10:07:00,376,17.919999999999998,17,0.0,10
16401,4,2011-05-01 12:35:00,2011-05-01 12:35:00,431,38.95,24,0.0,12
16401,5,2011-05-13 12:44:00,2011-05-13 12:44:00,172,6.57,4,0.0,12
16401,6,2011-06-30 13:28:00,2011-06-30 13:28:00,242,14.219999999999999,9,0.0,13
16401,7,2011-07-31 12:16:00,2011-07-31 12:16:00,485,52.32,33,0.0,12
16401,8,2011-09-14 11:50:00,2011-09-14 11:50:00,248,26.619999999999997,17,0.0,11
16401,9,2011-10-25 12:56:00,2011-10-25 12:56:00,232,22.11,13,0.0,12
16402,1,2010-12-05 13:42:00,2010-12-05 13:42:00,105,149.75,53,0.0,13
16402,2,2011-03-20 12:25:00,2011-03-20 12:25:00,44,10.350000000000001,3,0.0,12
16403,1,2011-01-31 13:39:00,2011-01-31 13:39:00,114,16.099999999999998,10,0.0,13
16404,1,2011-09-30 14:55:00,2011-09-30 14:55:00,157,118.8,23,0.0,14
16405,1,2011-02-02 17:08:00,2011-02-02 17:08:00,3,6.85,3,0.0,17
16405,2,2011-02-10 15:24:00,2011-02-10 15:24:00,184,4.8,2,0.0,15
16406,1,2011-11-21 11:57:00,2011-11-21 11:57:00,122,111.03,54,0.0,11
16407,1,2011-01-31 14:02:00,2011-01-31 14:02:00,108,64.06,20,0.0,14
16407,2,2011-02-15 15:00:00,2011-02-15 15:00:00,60,2.5,2,0.0,15
16407,3,2011-02-27 11:05:00,2011-02-27 11:05:00,79,90.7,20,0.0,11
16407,4,2011-04-11 12:59:00,2011-04-11 12:59:00,48,3.75,3,0.0,12
16407,5,2011-05-29 14:28:00,2011-05-29 14:28:00,92,54.0,16,0.0,14
16407,6,2011-07-24 11:25:00,2011-07-24 11:25:00,149,78.83,23,0.0,11
16407,7,2011-08-21 14:00:00,2011-08-21 14:00:00,241,108.89,34,0.0,14
16407,8,2011-09-26 13:21:00,2011-09-26 13:21:00,132,61.68,26,0.0,13
16407,9,2011-11-27 11:05:00,2011-11-27 11:05:00,215,44.84,20,0.0,11
16409,1,2011-01-26 14:51:00,2011-01-26 14:51:00,135,117.35,48,0.0,14
16409,2,2011-04-11 17:12:00,2011-04-11 17:12:00,400,173.17000000000002,70,0.0,17
16409,3,2011-07-12 14:57:00,2011-07-12 14:57:00,142,114.42,41,0.0,14
16409,4,2011-09-13 14:06:00,2011-09-13 14:06:00,172,83.15,19,0.0,14
16409,5,2011-11-03 16:45:00,2011-11-03 16:45:00,457,140.13,52,0.0,16
16411,1,2010-12-05 13:26:00,2010-12-05 13:26:00,70,47.85,19,0.0,13
16411,2,2011-11-20 13:23:00,2011-11-20 13:23:00,62,43.74,22,0.0,13
16412,1,2011-10-17 12:35:00,2011-10-17 12:35:00,73,72.55,25,0.0,12
16413,1,2011-10-14 12:08:00,2011-10-14 12:08:00,148,78.31,30,0.0,12
16414,1,2011-03-04 13:27:00,2011-03-04 13:27:00,16,19.15,3,0.0,13
16414,2,2011-11-18 09:42:00,2011-11-18 09:42:00,11,30.299999999999997,4,0.0,9
16415,1,2011-10-26 13:35:00,2011-10-26 13:35:00,187,98.15,45,0.0,13
16416,1,2011-10-14 13:35:00,2011-10-14 13:35:00,188,114.41,31,0.0,13
16416,2,2011-10-27 15:33:00,2011-10-27 15:33:00,357,20.39,16,0.0,15
16416,3,2011-11-13 12:50:00,2011-11-13 12:50:00,127,81.17999999999999,20,0.0,12
16418,1,2011-04-27 16:54:00,2011-04-27 16:54:00,87,73.28,18,0.0,16
16418,2,2011-09-08 10:35:00,2011-09-08 10:35:00,87,113.16,31,0.0,10
16418,3,2011-10-26 12:39:00,2011-10-26 12:39:00,114,197.31,39,0.0,12
16419,1,2011-02-01 12:25:00,2011-02-01 12:25:00,98,69.53999999999999,17,0.0,12
16419,2,2011-03-09 14:49:00,2011-03-09 14:49:00,107,42.01,7,0.0,14
16419,3,2011-06-24 12:00:00,2011-06-24 12:00:00,61,36.379999999999995,8,0.0,12
16419,4,2011-06-24 15:33:00,2011-06-24 15:33:00,23,14.0,2,0.0,15
16419,5,2011-08-03 09:47:00,2011-08-03 09:47:00,76,44.76,11,0.0,9
16419,6,2011-08-19 12:33:00,2011-08-19 12:33:00,71,13.42,5,0.0,12
16422,1,2010-12-05 15:35:00,2010-12-05 15:35:00,2048,18.57,13,0.0,15
16422,10,2011-02-14 12:28:00,2011-02-14 12:28:00,114,10.15,3,0.0,12
16422,11,2011-02-23 11:11:00,2011-02-23 11:11:00,252,10.49,5,0.0,11
16422,12,2011-02-28 11:46:00,2011-02-28 11:46:00,467,16.35,8,0.0,11
16422,13,2011-03-06 14:09:00,2011-03-06 14:10:00,842,19.89,13,1.0,14
16422,14,2011-03-16 11:57:00,2011-03-16 11:57:00,1208,24.82,11,0.0,11
16422,15,2011-03-18 15:54:00,2011-03-18 15:54:00,1014,18.71,8,0.0,15
16422,16,2011-03-29 13:58:00,2011-03-29 13:58:00,1215,27.16,14,0.0,13
16422,17,2011-04-04 12:54:00,2011-04-04 12:54:00,1648,37.31,18,0.0,12
16422,18,2011-04-05 12:46:00,2011-04-05 12:46:00,84,1.25,1,0.0,12
16422,19,2011-04-19 10:08:00,2011-04-19 10:08:00,264,8.2,4,0.0,10
16422,2,2010-12-14 16:53:00,2010-12-14 16:53:00,12,1.45,1,0.0,16
16422,20,2011-04-28 16:53:00,2011-04-28 16:53:00,344,6.89,5,0.0,16
16422,21,2011-05-05 07:37:00,2011-05-05 07:37:00,222,8.69,4,0.0,7
16422,22,2011-05-13 08:21:00,2011-05-13 08:21:00,409,15.93,7,0.0,8
16422,23,2011-05-18 09:59:00,2011-05-18 09:59:00,1710,21.61,15,0.0,9
16422,24,2011-05-23 13:06:00,2011-05-23 13:06:00,1479,31.07,14,0.0,13
16422,25,2011-06-01 11:13:00,2011-06-01 11:13:00,524,11.41,7,0.0,11
16422,26,2011-06-07 11:32:00,2011-06-07 11:32:00,875,18.84,11,0.0,11
16422,27,2011-06-22 10:19:00,2011-06-22 10:19:00,1967,23.32,14,0.0,10
16422,28,2011-06-27 10:20:00,2011-06-27 10:20:00,656,19.79,9,0.0,10
16422,29,2011-06-28 10:18:00,2011-06-28 10:18:00,96,0.65,1,0.0,10
16422,3,2010-12-20 11:41:00,2010-12-20 11:41:00,336,10.120000000000001,8,0.0,11
16422,30,2011-07-06 16:39:00,2011-07-06 16:39:00,406,10.059999999999999,6,0.0,16
16422,31,2011-07-11 15:52:00,2011-07-11 15:52:00,430,14.04,7,0.0,15
16422,32,2011-07-17 15:50:00,2011-07-17 15:50:00,1002,12.27,6,0.0,15
16422,33,2011-07-25 11:49:00,2011-07-25 11:49:00,376,11.98,5,0.0,11
16422,34,2011-08-03 10:41:00,2011-08-03 10:41:00,1460,48.27,24,0.0,10
16422,35,2011-08-11 10:54:00,2011-08-11 10:54:00,304,5.609999999999999,4,0.0,10
16422,36,2011-08-24 09:30:00,2011-08-24 09:30:00,1116,8.780000000000001,6,0.0,9
16422,37,2011-09-01 12:50:00,2011-09-01 12:50:00,346,10.280000000000001,4,0.0,12
16422,38,2011-09-13 10:03:00,2011-09-13 10:03:00,316,8.02,5,0.0,10
16422,39,2011-09-19 13:35:00,2011-09-19 13:35:00,1110,8.29,7,0.0,13
16422,4,2011-01-06 17:47:00,2011-01-06 17:47:00,203,15.64,6,0.0,17
16422,40,2011-09-27 12:26:00,2011-09-27 12:26:00,648,5.15,5,0.0,12
16422,41,2011-10-06 09:45:00,2011-10-06 09:45:00,158,6.36,3,0.0,9
16422,42,2011-10-11 09:05:00,2011-10-11 09:05:00,438,17.07,12,0.0,9
16422,43,2011-10-18 13:02:00,2011-10-18 13:02:00,560,13.06,8,0.0,13
16422,44,2011-10-27 18:10:00,2011-10-27 18:10:00,802,6.47,4,0.0,18
16422,45,2011-11-08 09:03:00,2011-11-08 09:03:00,664,16.32,10,0.0,9
16422,46,2011-11-14 14:02:00,2011-11-14 14:02:00,886,22.49,16,0.0,14
16422,47,2011-11-15 14:32:00,2011-11-15 14:32:00,120,2.31,2,0.0,14
16422,48,2011-11-22 14:00:00,2011-11-22 14:00:00,396,6.970000000000001,6,0.0,14
16422,5,2011-01-10 10:44:00,2011-01-10 10:44:00,40,2.55,1,0.0,10
16422,6,2011-01-18 11:54:00,2011-01-18 11:54:00,1108,9.86,7,0.0,11
16422,7,2011-01-26 11:34:00,2011-01-26 11:35:00,2574,24.24,12,1.0,11
16422,8,2011-02-01 13:20:00,2011-02-01 13:20:00,136,4.0,2,0.0,13
16422,9,2011-02-07 10:03:00,2011-02-07 10:03:00,319,16.580000000000002,6,0.0,10
16423,1,2011-11-15 09:21:00,2011-11-15 09:21:00,230,34.480000000000004,18,0.0,9
16424,1,2011-06-01 13:40:00,2011-06-01 13:40:00,88,19.99,5,0.0,13
16425,1,2011-02-10 14:30:00,2011-02-10 14:30:00,199,87.61,21,0.0,14
16426,1,2011-03-08 15:45:00,2011-03-08 15:45:00,157,43.92,11,0.0,15
16426,2,2011-09-08 11:56:00,2011-09-08 12:19:00,257,144.82,56,23.0,11
16426,3,2011-10-24 10:17:00,2011-10-24 10:17:00,125,178.28,66,0.0,10
16426,4,2011-11-04 15:29:00,2011-11-04 15:29:00,204,92.98,46,0.0,15
16426,5,2011-11-18 13:33:00,2011-11-18 13:33:00,95,109.59,45,0.0,13
16426,6,2011-12-02 12:59:00,2011-12-02 12:59:00,157,100.28,49,0.0,12
16426,7,2011-12-02 13:38:00,2011-12-02 13:38:00,73,44.02,20,0.0,13
16426,8,2011-12-07 14:01:00,2011-12-07 14:01:00,175,62.35,41,0.0,14
16427,1,2011-02-28 15:18:00,2011-02-28 15:18:00,84,5.4,4,0.0,15
16427,2,2011-03-21 17:10:00,2011-03-21 17:10:00,72,8.0,5,0.0,17
16429,1,2011-08-25 13:54:00,2011-08-25 13:54:00,9,39.900000000000006,2,0.0,13
16430,1,2011-10-13 14:47:00,2011-10-13 14:47:00,103,26.15,6,0.0,14
16431,1,2011-02-15 14:02:00,2011-02-15 14:08:00,204,82.77,36,6.0,14
16431,2,2011-05-10 14:09:00,2011-05-10 14:09:00,249,69.42,25,0.0,14
16432,1,2011-10-06 13:59:00,2011-10-06 13:59:00,276,25.34,8,0.0,13
16433,1,2011-11-11 14:09:00,2011-11-11 14:09:00,106,32.41,17,0.0,14
16434,1,2011-02-13 12:17:00,2011-02-13 12:17:00,211,75.25,25,0.0,12
16434,2,2011-03-27 11:51:00,2011-03-27 11:51:00,57,19.2,4,0.0,11
16434,3,2011-05-31 14:37:00,2011-05-31 14:37:00,123,38.79,11,0.0,14
16434,4,2011-09-04 12:54:00,2011-09-04 12:54:00,57,50.75,14,0.0,12
16434,5,2011-10-23 12:18:00,2011-10-23 12:18:00,147,37.07,19,0.0,12
16434,6,2011-11-06 11:36:00,2011-11-06 11:36:00,111,53.03,16,0.0,11
16434,7,2011-11-10 14:28:00,2011-11-10 14:28:00,61,80.99,18,0.0,14
16438,1,2011-09-18 13:31:00,2011-09-18 13:31:00,117,92.17,37,0.0,13
16438,2,2011-10-27 19:56:00,2011-10-27 19:56:00,99,55.07,28,0.0,19
16438,3,2011-11-03 19:50:00,2011-11-03 19:50:00,59,48.87,21,0.0,19
16438,4,2011-11-13 11:39:00,2011-11-13 11:39:00,93,61.34,25,0.0,11
16438,5,2011-12-04 10:51:00,2011-12-04 10:51:00,95,32.160000000000004,20,0.0,10
16440,1,2011-05-09 12:25:00,2011-05-09 12:25:00,115,98.08,35,0.0,12
16440,2,2011-10-04 13:10:00,2011-10-04 13:10:00,459,95.12,45,0.0,13
16440,3,2011-10-19 11:52:00,2011-10-19 11:52:00,542,173.63,75,0.0,11
16440,4,2011-11-10 14:16:00,2011-11-10 14:16:00,392,101.52,45,0.0,14
16440,5,2011-12-02 12:02:00,2011-12-02 12:02:00,510,157.42000000000002,79,0.0,12
16441,1,2011-02-21 17:35:00,2011-02-21 17:35:00,110,31.8,12,0.0,17
16441,2,2011-10-03 17:48:00,2011-10-03 17:48:00,63,47.2,11,0.0,17
16442,1,2010-12-14 10:46:00,2010-12-14 10:46:00,63,116.43,44,0.0,10
16442,2,2011-04-26 11:51:00,2011-04-26 11:51:00,291,123.46000000000001,55,0.0,11
16442,3,2011-12-08 11:43:00,2011-12-08 11:43:00,92,149.44,70,0.0,11
16444,1,2011-03-20 12:14:00,2011-03-20 12:14:00,73,43.55,24,0.0,12
16444,2,2011-05-29 11:03:00,2011-05-29 11:03:00,61,55.339999999999996,19,0.0,11
16444,3,2011-09-05 14:27:00,2011-09-05 14:27:00,203,50.18,25,0.0,14
16444,4,2011-10-24 13:50:00,2011-10-24 13:50:00,70,50.48,14,0.0,13
16445,1,2011-11-06 12:32:00,2011-11-06 12:32:00,111,165.82,62,0.0,12
16446,1,2011-05-18 09:52:00,2011-05-18 09:52:00,2,2.9,2,0.0,9
16446,2,2011-12-09 09:15:00,2011-12-09 09:15:00,80995,2.08,1,0.0,9
16447,1,2011-07-27 12:45:00,2011-07-27 12:45:00,223,106.36,34,0.0,12
16448,1,2011-05-25 16:28:00,2011-05-25 16:28:00,78,58.39,19,0.0,16
16449,1,2011-03-04 12:15:00,2011-03-04 12:15:00,237,69.84,23,0.0,12
16449,2,2011-05-26 10:25:00,2011-05-26 10:25:00,130,62.08,17,0.0,10
16450,1,2011-07-13 11:47:00,2011-07-13 11:47:00,200,16.33,11,0.0,11
16451,1,2011-09-13 09:17:00,2011-09-13 09:17:00,120,36.61,14,0.0,9
16454,1,2011-10-06 16:57:00,2011-10-06 16:57:00,2,2.95,1,0.0,16
16454,2,2011-10-26 11:40:00,2011-10-26 11:40:00,1,1.0,1,0.0,11
16455,1,2010-12-03 16:44:00,2010-12-03 16:45:00,250,32.1,19,1.0,16
16455,2,2010-12-13 17:03:00,2010-12-13 17:03:00,52,31.790000000000003,11,0.0,17
16455,3,2011-03-29 08:43:00,2011-03-29 08:43:00,196,43.15,19,0.0,8
16455,4,2011-05-19 11:28:00,2011-05-19 11:28:00,114,17.65,10,0.0,11
16455,5,2011-09-06 10:46:00,2011-09-06 10:46:00,144,16.6,12,0.0,10
16455,6,2011-10-07 12:17:00,2011-10-07 12:17:00,232,66.76,28,0.0,12
16456,1,2010-12-01 14:11:00,2010-12-01 14:11:00,392,31.45,16,0.0,14
16456,2,2011-02-06 11:29:00,2011-02-06 11:29:00,247,80.06,44,0.0,11
16456,3,2011-04-26 09:44:00,2011-04-26 09:44:00,218,58.050000000000004,23,0.0,9
16456,4,2011-08-28 12:06:00,2011-08-28 12:06:00,71,41.72,14,0.0,12
16456,5,2011-09-01 13:50:00,2011-09-01 13:50:00,220,24.96,12,0.0,13
16457,1,2011-05-05 13:19:00,2011-05-05 13:19:00,140,24.03,9,0.0,13
16458,1,2010-12-14 11:51:00,2010-12-14 11:51:00,86,25.8,10,0.0,11
16458,10,2011-08-08 12:20:00,2011-08-08 12:20:00,202,31.150000000000002,19,0.0,12
16458,11,2011-08-25 15:47:00,2011-08-25 15:47:00,96,19.580000000000002,10,0.0,15
16458,12,2011-09-12 14:22:00,2011-09-12 14:22:00,106,16.69,10,0.0,14
16458,13,2011-09-28 14:38:00,2011-09-28 14:38:00,128,14.59,10,0.0,14
16458,14,2011-10-18 09:15:00,2011-10-18 09:15:00,106,17.92,10,0.0,9
16458,15,2011-11-01 15:12:00,2011-11-01 15:12:00,112,18.35,10,0.0,15
16458,16,2011-11-11 10:14:00,2011-11-11 10:14:00,110,18.28,10,0.0,10
16458,17,2011-11-25 08:23:00,2011-11-25 08:23:00,146,24.67,13,0.0,8
16458,18,2011-12-07 09:34:00,2011-12-07 09:34:00,86,12.49,6,0.0,9
16458,2,2011-02-08 10:47:00,2011-02-08 10:47:00,128,18.9,10,0.0,10
16458,3,2011-02-28 13:40:00,2011-02-28 13:40:00,98,20.75,11,0.0,13
16458,4,2011-03-25 08:41:00,2011-03-25 08:41:00,106,16.95,11,0.0,8
16458,5,2011-04-18 13:22:00,2011-04-18 13:22:00,138,24.5,17,0.0,13
16458,6,2011-05-06 12:53:00,2011-05-06 12:53:00,122,23.83,13,0.0,12
16458,7,2011-06-05 12:16:00,2011-06-05 12:16:00,112,15.45,10,0.0,12
16458,8,2011-06-22 14:47:00,2011-06-22 14:47:00,156,17.47,11,0.0,14
16458,9,2011-07-24 15:51:00,2011-07-24 15:51:00,116,18.830000000000002,11,0.0,15
16460,1,2011-09-19 10:15:00,2011-09-19 10:15:00,548,16.24,26,0.0,10
16460,2,2011-09-28 12:22:00,2011-09-28 12:22:00,191,153.64,86,0.0,12
16460,3,2011-11-11 13:46:00,2011-11-11 13:46:00,140,56.269999999999996,17,0.0,13
16461,1,2011-06-15 12:07:00,2011-06-15 12:07:00,49,134.44,31,0.0,12
16462,1,2011-03-01 08:58:00,2011-03-01 08:58:00,4,8.5,1,0.0,8
16462,2,2011-06-07 11:07:00,2011-06-07 11:07:00,4,8.5,1,0.0,11
16462,3,2011-09-27 10:24:00,2011-09-27 10:24:00,8,8.5,1,0.0,10
16463,1,2011-05-19 14:45:00,2011-05-19 14:45:00,179,43.21,19,0.0,14
16463,2,2011-10-17 14:23:00,2011-10-17 14:23:00,377,41.1,22,0.0,14
16463,3,2011-10-18 15:52:00,2011-10-18 15:52:00,228,41.51,19,0.0,15
16463,4,2011-11-18 14:01:00,2011-11-18 14:01:00,379,37.62,22,0.0,14
16464,1,2011-07-20 13:53:00,2011-07-20 13:53:00,316,215.58,88,0.0,13
16464,2,2011-09-20 13:42:00,2011-09-20 13:42:00,375,264.59,82,0.0,13
16464,3,2011-11-20 12:11:00,2011-11-20 12:11:00,272,111.9,49,0.0,12
16466,1,2011-02-20 11:39:00,2011-02-20 11:39:00,65,25.84,14,0.0,11
16466,2,2011-05-15 11:35:00,2011-05-15 11:35:00,102,48.75,19,0.0,11
16466,3,2011-06-12 11:47:00,2011-06-12 11:47:00,153,29.95,12,0.0,11
16466,4,2011-08-14 12:27:00,2011-08-14 12:27:00,83,67.88,22,0.0,12
16466,5,2011-08-28 13:08:00,2011-08-28 13:08:00,129,39.53,17,0.0,13
16466,6,2011-10-16 12:54:00,2011-10-16 12:54:00,163,110.8,30,0.0,12
16466,7,2011-11-06 11:35:00,2011-11-06 11:35:00,94,104.96000000000001,23,0.0,11
16468,1,2011-09-26 14:13:00,2011-09-26 14:13:00,31,14.58,2,0.0,14
16469,1,2011-04-07 13:11:00,2011-04-07 13:16:00,114,210.33,52,5.0,13
16469,2,2011-09-13 15:57:00,2011-09-13 15:57:00,53,180.86,45,0.0,15
16469,3,2011-11-16 12:25:00,2011-11-16 12:25:00,106,137.49,59,0.0,12
16470,1,2010-12-16 11:53:00,2010-12-16 11:53:00,99,100.03,39,0.0,11
16470,2,2011-05-31 11:39:00,2011-05-31 11:39:00,71,62.3,20,0.0,11
16470,3,2011-08-16 11:40:00,2011-08-16 11:40:00,188,58.1,36,0.0,11
16470,4,2011-10-19 12:11:00,2011-10-19 12:11:00,173,103.52,55,0.0,12
16471,1,2011-03-10 09:41:00,2011-03-10 09:41:00,141,29.85,13,0.0,9
16473,1,2011-01-07 10:55:00,2011-01-07 10:55:00,79,29.94,8,0.0,10
16473,2,2011-02-25 13:51:00,2011-02-25 13:51:00,67,6.720000000000001,5,0.0,13
16473,3,2011-06-28 09:10:00,2011-06-28 09:10:00,50,11.05,5,0.0,9
16474,1,2011-07-17 14:51:00,2011-07-17 14:51:00,204,187.65,82,0.0,14
16474,2,2011-09-11 16:06:00,2011-09-11 16:09:00,57,64.69,22,3.0,16
16474,3,2011-10-04 14:33:00,2011-10-04 14:33:00,248,222.78,78,0.0,14
16474,4,2011-10-20 12:13:00,2011-10-20 12:13:00,161,151.6,47,0.0,12
16474,5,2011-11-22 14:04:00,2011-11-22 14:04:00,226,143.86,77,0.0,14
16474,6,2011-12-02 13:02:00,2011-12-02 13:02:00,47,21.34,5,0.0,13
16475,1,2011-03-11 09:39:00,2011-03-11 09:39:00,192,41.25,20,0.0,9
16475,2,2011-06-30 15:35:00,2011-06-30 15:35:00,34,8.75,3,0.0,15
16475,3,2011-07-19 11:08:00,2011-07-19 11:08:00,92,8.1,4,0.0,11
16475,4,2011-09-12 14:37:00,2011-09-12 14:37:00,1,85.0,1,0.0,14
16477,1,2010-12-03 12:48:00,2010-12-03 12:48:00,125,35.7,14,0.0,12
16477,2,2010-12-22 13:39:00,2010-12-22 13:39:00,193,41.75,19,0.0,13
16477,3,2011-01-24 09:25:00,2011-01-24 09:25:00,223,69.69,26,0.0,9
16477,4,2011-03-10 13:46:00,2011-03-10 13:46:00,112,28.3,13,0.0,13
16477,5,2011-05-09 14:40:00,2011-05-09 14:40:00,217,50.78,25,0.0,14
16477,6,2011-07-31 12:47:00,2011-07-31 12:47:00,229,51.08,24,0.0,12
16477,7,2011-10-07 09:44:00,2011-10-07 09:44:00,316,62.17,25,0.0,9
16478,1,2011-10-05 12:02:00,2011-10-05 12:02:00,170,30.130000000000003,11,0.0,12
16478,2,2011-10-06 10:53:00,2011-10-06 10:53:00,4,8.25,1,0.0,10
16478,3,2011-11-14 15:51:00,2011-11-14 15:51:00,50,11.65,5,0.0,15
16479,1,2011-11-29 13:04:00,2011-11-29 13:04:00,67,80.55,21,0.0,13
16479,2,2011-11-29 13:40:00,2011-11-29 13:40:00,35,30.65,14,0.0,13
16480,1,2011-09-25 11:40:00,2011-09-25 11:40:00,455,176.52,51,0.0,11
16482,1,2011-11-24 12:33:00,2011-11-24 12:33:00,346,24.51,18,0.0,12
16483,1,2011-05-31 13:08:00,2011-05-31 13:08:00,44,83.8,19,0.0,13
16484,1,2011-06-02 10:39:00,2011-06-02 10:39:00,152,61.05,18,0.0,10
16484,2,2011-06-19 12:06:00,2011-06-19 12:06:00,48,21.13,7,0.0,12
16485,1,2011-09-23 15:50:00,2011-09-23 15:50:00,235,129.41,41,0.0,15
16488,1,2011-07-14 11:46:00,2011-07-14 11:46:00,170,29.29,11,0.0,11
16488,2,2011-08-17 09:05:00,2011-08-17 09:05:00,449,51.730000000000004,11,0.0,9
16488,3,2011-11-06 13:42:00,2011-11-06 13:42:00,109,47.77,7,0.0,13
16491,1,2011-10-24 10:18:00,2011-10-24 10:18:00,478,99.44,39,0.0,10
16493,1,2011-01-14 08:16:00,2011-01-14 08:16:00,76,11.9,6,0.0,8
16493,2,2011-02-27 15:42:00,2011-02-27 15:42:00,168,12.5,8,0.0,15
16493,3,2011-06-19 15:15:00,2011-06-19 15:15:00,462,37.1,20,0.0,15
16493,4,2011-09-21 11:10:00,2011-09-21 11:10:00,458,39.74,22,0.0,11
16494,1,2011-02-16 12:49:00,2011-02-16 12:49:00,675,74.96,47,0.0,12
16495,1,2011-03-08 16:38:00,2011-03-08 16:39:00,166,83.99,32,1.0,16
16495,2,2011-12-06 13:20:00,2011-12-06 13:20:00,171,228.17,49,0.0,13
16496,1,2011-01-27 09:42:00,2011-01-27 09:42:00,450,115.71000000000001,41,0.0,9
16496,2,2011-05-16 10:48:00,2011-05-16 10:48:00,334,91.39,30,0.0,10
16496,3,2011-12-01 10:31:00,2011-12-01 10:31:00,327,63.18,24,0.0,10
16497,1,2011-01-10 13:20:00,2011-01-10 13:20:00,94,76.45,15,0.0,13
16497,2,2011-01-25 14:47:00,2011-01-25 14:47:00,110,32.74,12,0.0,14
16497,3,2011-03-16 10:17:00,2011-03-16 10:17:00,46,34.35,7,0.0,10
16497,4,2011-05-20 13:56:00,2011-05-20 13:58:00,539,145.19,52,2.0,13
16497,5,2011-10-21 10:55:00,2011-10-21 10:55:00,607,208.84,49,0.0,10
16498,1,2011-06-30 19:52:00,2011-06-30 19:52:00,42,32.27,14,0.0,19
16498,2,2011-07-01 15:07:00,2011-07-01 15:07:00,3,3.25,1,0.0,15
16499,1,2010-12-10 10:27:00,2010-12-10 10:27:00,68,46.25,10,0.0,10
16499,2,2010-12-14 13:31:00,2010-12-14 13:31:00,59,35.5,9,0.0,13
16500,1,2011-01-13 10:28:00,2011-01-13 10:28:00,1,165.0,1,0.0,10
16500,2,2011-11-03 14:32:00,2011-11-03 14:33:00,60,5.03,3,1.0,14
16500,3,2011-11-18 09:04:00,2011-11-18 09:04:00,22,7.550000000000001,3,0.0,9
16500,4,2011-11-23 14:18:00,2011-11-23 14:18:00,22,4.9,2,0.0,14
16500,5,2011-12-05 12:04:00,2011-12-05 12:04:00,18,5.84,2,0.0,12
16503,1,2010-12-14 13:50:00,2010-12-14 13:50:00,219,94.64,30,0.0,13
16503,2,2011-01-13 12:32:00,2011-01-13 12:32:00,118,94.7,21,0.0,12
16503,3,2011-05-09 15:48:00,2011-05-09 15:48:00,108,73.7,16,0.0,15
16503,4,2011-08-25 11:46:00,2011-08-25 11:46:00,124,87.54,17,0.0,11
16504,1,2011-11-14 15:18:00,2011-11-14 15:18:00,524,106.11,76,0.0,15
16505,1,2011-11-08 12:14:00,2011-11-08 12:14:00,576,5.4,4,0.0,12
16506,1,2011-10-30 15:50:00,2011-10-30 15:50:00,24,4.6,2,0.0,15
16506,2,2011-11-20 12:17:00,2011-11-20 12:17:00,18,1.95,1,0.0,12
16509,1,2011-02-16 09:25:00,2011-02-16 09:25:00,64,99.1,13,0.0,9
16510,1,2010-12-02 13:39:00,2010-12-02 13:39:00,92,69.5,13,0.0,13
16511,1,2011-03-18 11:24:00,2011-03-18 11:24:00,124,199.9,54,0.0,11
16511,2,2011-07-18 10:49:00,2011-07-18 10:49:00,151,118.95,38,0.0,10
